time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
409100,10/10/2019 18:50,19.28332065,-99.13858417,0,Available with any HD 360 subscription,Available with any HD 360 subscription,7351.800949,0,0,9,0,0,7351.800949,0,0,0,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1627,136.3,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409200,10/10/2019 18:50,19.28332061,-99.13858422,0,,,7351.800949,0,0.025289633,9,0,0,7351.800949,0,0,0.025289633,0,0,0,131.9,-0.1,0,0,0,364,364,364,1630,136.4,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409300,10/10/2019 18:50,19.28332051,-99.13858422,0,,,7351.800949,0,0.055302823,9,0,0,7351.800949,0,0,0.055302823,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1634,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409400,10/10/2019 18:50,19.28332051,-99.13858422,0,,,7351.800949,0,0.054860566,9,0,0,7351.800949,0,0,0.055302823,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1636,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409500,10/10/2019 18:50,19.28332055,-99.13858402,0,,,7351.800949,0,0.06074869,10,0,0,7351.800949,0,0,0.06074869,0,0,0,132,-0.1,0.1,0,0,364,364,364,1594,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409600,10/10/2019 18:50,19.28332055,-99.13858402,0,,,7351.800949,0,0.061524608,10,0,0,7351.800949,0,0,0.061524608,0,0,0,131.9,-0.1,0,0,0,364,364,364,1606,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409700,10/10/2019 18:50,19.28332055,-99.13858402,0,,,7351.800949,0,0.062203414,10,0,0,7351.800949,0,0,0.062203414,0,0,0,131.9,-0.1,0,0,0,364,364,364,1574,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409800,10/10/2019 18:50,19.28332057,-99.13858402,0,,,7351.800949,0,0.058941603,10,0,0,7351.800949,0,0,0.062203414,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1548,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0,138.11,7351.800949,0,6,P-GPS,
409900,10/10/2019 18:50,19.28332077,-99.13858372,0,,,7351.800949,0,0.160684716,10,0,15.307,7351.800949,0,0,0.160684716,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1559,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 411
410000,10/10/2019 18:50,19.28332077,-99.13858372,0,,,7351.800949,0,0.161148627,10,0,15.307,7351.800949,0,0,0.161148627,0,0,0,131.9,-0.1,0,0,0,364,364,364,1550,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410100,10/10/2019 18:50,19.28332078,-99.13858371,0,,,7351.800949,0,0.16514305,10,0,15.307,7351.800949,0,0,0.16514305,0,0,0,131.9,-0.1,0,0,0,364,364,364,1562,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410200,10/10/2019 18:50,19.28332078,-99.13858371,0,,,7351.800949,0,0.165928483,10,0,15.307,7351.800949,0,0,0.165928483,0,0,0,131.9,-0.1,0,0,0,364,364,364,1576,136.7,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410300,10/10/2019 18:50,19.28332098,-99.1385836,0,,,7351.800949,0,0.229487868,10,0,15.307,7351.800949,0,0,0.229487868,0,0,0,131.9,-0.1,0,0,0,364,364,364,1572,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410400,10/10/2019 18:50,19.28332099,-99.13858363,0,,,7351.800949,0,0.223702435,10,0,15.307,7351.800949,0,0,0.229487868,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1552,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410500,10/10/2019 18:50,19.28332099,-99.13858353,0,,,7351.800949,0,0.253140756,11,0,15.307,7351.800949,0,0,0.253140756,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1620,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410600,10/10/2019 18:50,19.283321,-99.13858353,0,,,7351.800949,0,0.253618446,11,0,15.307,7351.800949,0,0,0.253618446,0,0,0,131.9,-0.1,0,0,0,364,364,364,1556,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410700,10/10/2019 18:50,19.28332111,-99.13858349,0,,,7351.800949,0,0.287647647,11,0,15.307,7351.800949,0,0,0.287647647,0,0,0,131.9,-0.2,0,0,0,364,364,364,1512,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410800,10/10/2019 18:50,19.28332111,-99.13858349,0,,,7351.800949,0,0.288566282,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.2,0,0,0,364,364,364,1433,136.4,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.923,138.11,7351.800949,0,6,P-GPS,
410900,10/10/2019 18:50,19.28332101,-99.13858359,0,,,7351.800949,0,0.240489509,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1405,135.8,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,6,P-GPS,
411000,10/10/2019 18:50,19.28332102,-99.13858358,0,,,7351.800949,0,0.241629601,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,364,364,364,1442,136.2,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,6,P-GPS,
411100,10/10/2019 18:50,19.28332101,-99.13858361,0,,,7351.800949,0,0.232676845,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,132,-0.1,0,0,0,364,364,364,1596,136,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411200,10/10/2019 18:50,19.28332101,-99.13858361,0,,,7351.800949,0,0.233442265,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,364,364,364,1605,136.4,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,Return-to-Home Altitude:98FT
411300,10/10/2019 18:50,19.28332091,-99.1385837,0,,,7351.800949,0,0.185671594,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,364,364,364,1609,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411400,10/10/2019 18:50,19.28332088,-99.13858368,0,,,7351.800949,0,0.18689666,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,364,364,364,1616,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411500,10/10/2019 18:50,19.28332078,-99.13858378,0,,,7351.800949,0,0.14170276,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,364,364,364,1445,136.6,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411600,10/10/2019 18:50,19.28332078,-99.13858378,0,,,7351.800949,0,0.14228839,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,502,571,572,1386,136.5,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411700,10/10/2019 18:50,19.28332077,-99.13858382,0,,,7351.800949,0,0.127372707,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,502,571,572,1386,136,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411800,10/10/2019 18:50,19.28332076,-99.13858381,0,,,7351.800949,0,0.128308403,11,0,15.307,7351.800949,0,0,0.288566282,0,0,0,131.9,0,0,0,0,1024,1024,1024,1024,134.8,-37.6,50,3.832,3.827,3.822,3.826,0,0,0.926,138.11,7351.800949,0,10,Assisted_Takeoff,
411900,10/10/2019 18:50,19.28332056,-99.13858391,0,,,7351.800949,0,0.093550856,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0,0,0,1024,1024,1024,1024,133.9,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412000,10/10/2019 18:50,19.28332059,-99.13858388,0,,,7351.800949,0,0.10197835,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,133.4,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412100,10/10/2019 18:50,19.28332059,-99.13858397,0,,,7351.800949,0,0.069172574,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,133.1,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412200,10/10/2019 18:50,19.28332059,-99.13858397,0,,,7351.800949,0,0.069583992,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,133,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412300,10/10/2019 18:50,19.28332057,-99.13858403,0,,,7351.800949,0,0.054724411,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,132.8,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412400,10/10/2019 18:50,19.28332056,-99.13858403,0,,,7351.800949,0,0.055155514,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,132.7,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412500,10/10/2019 18:50,19.28332046,-99.13858403,0,,,7351.800949,0,0.081413388,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,132.7,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412600,10/10/2019 18:50,19.28332047,-99.13858402,0,,,7351.800949,0,0.082501315,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.9,-0.1,0.1,0,0,1024,1024,1024,1024,132.6,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412700,10/10/2019 18:50,19.28332047,-99.13858402,0,,,7351.800949,0,0.082902562,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.1,0.1,0,0,1024,1024,1024,1024,132.6,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412800,10/10/2019 18:50,19.28332047,-99.13858402,0,,,7351.800949,0,0.083452102,11,0,15.3,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.1,0.1,0,0,1024,1024,1024,1024,132.5,-37.6,50,3.83,3.825,3.821,3.824,0,0,1.056,138.11,7351.800949,0,10,Assisted_Takeoff,
412900,10/10/2019 18:50,19.28332037,-99.13858412,0,,,7351.800949,0,0.103374019,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.1,0.1,0,0,1024,1024,1067,1024,132.5,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413100,10/10/2019 18:50,19.28332037,-99.13858401,0,,,7351.800949,0,0.115472445,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.1,0.1,0,0,1024,1024,1684,1024,132.4,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413200,10/10/2019 18:50,19.28332037,-99.13858401,0,,,7351.800949,0,0.113947182,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.1,0,0,0,1024,1024,1684,1024,132.4,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413300,10/10/2019 18:50,19.28332037,-99.13858401,0,,,7351.800949,0,0.114403875,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.2,0,0,0,1024,1024,1684,1024,132.4,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413400,10/10/2019 18:50,19.28332037,-99.13858401,0,,,7351.800949,0,0.114801513,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,-0.2,0,0,0,1024,1024,1684,1024,132.3,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413500,10/10/2019 18:50,19.28332038,-99.13858401,0,,,7351.800949,0,0.109966539,11,0,15.245,7351.800949,0,0,0.288566282,0,0,0,131.8,0,0.1,0,0,1024,1024,1684,1024,132.3,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413600,10/10/2019 18:50,19.28332038,-99.13858401,0,,,7351.800949,0,0.111490817,11,0,15.245,7351.800949,0,0,0.288566282,0,0,-0.447388,130.7,1.7,0.1,0,0,1024,1024,1684,1024,132.3,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,10,Assisted_Takeoff,
413700,10/10/2019 18:50,19.28332039,-99.13858403,0,,,7351.800949,0,0.103685371,11,0,15.245,7351.800949,0,0,0.288566282,0,0,-1.11847,129.1,2.8,0.1,0,0,1024,1024,1684,1024,132.3,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,6,P-GPS,
413800,10/10/2019 18:50,19.28332043,-99.13858408,0,,,7351.800949,0,0.08467684,11,0,15.245,7351.800949,0,0,0.288566282,0,0,-1.565858,127.4,2.2,0.7,0,0,1024,1024,1684,1024,132,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7351.800949,0,6,P-GPS,
413900,10/10/2019 18:50,19.28332048,-99.13858418,0.328084,,,7352.129033,0.223694,0.062384516,11,0,15.245,7352.129033,0.328084,0.223694,0.288566282,0,-0.223694,-2.23694,126.1,1.7,1.5,0,0,1024,1024,1684,1024,131.5,-37.6,50,3.783,3.801,3.805,3.796,0,0,2.215,138.11,7352.129033,0.328084,6,P-GPS,
414000,10/10/2019 18:50,19.28332049,-99.13858431,0.656168,,,7352.457117,0.223694,0.076449478,11,0,15.242,7352.457117,0.656168,0.223694,0.288566282,0,-0.223694,-2.908022,125.2,2,1.3,0,0,1024,1024,1684,1024,130.1,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7352.457117,0.656168,6,P-GPS,
414100,10/10/2019 18:50,19.28332044,-99.13858442,1.312336,,,7353.113285,0.447388,0.117039374,12,0,15.242,7353.113285,1.312336,0.447388,0.288566282,0,-0.447388,-3.35541,124.5,2.7,0,0,0,1024,1024,1684,1024,130.1,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7353.113285,1.312336,6,P-GPS,
414200,10/10/2019 18:50,19.28332044,-99.13858462,1.64042,,,7353.441369,0.447388,0.174227368,12,0,15.242,7353.441369,1.64042,0.447388,0.288566282,0,-0.447388,-4.250186,124.1,2.3,-0.6,0,0,1024,1024,1684,1024,129.5,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7353.441369,1.64042,6,P-GPS,
414300,10/10/2019 18:50,19.28332059,-99.13858483,2.624672,,,7354.425621,0.447388,0.230439968,12,0,15.242,7354.425621,2.624672,0.447388,0.288566282,0,-0.447388,-5.144962,123.8,1.6,-0.8,0,0,1024,1024,1684,1024,129,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7354.425621,2.624672,6,P-GPS,
414400,10/10/2019 18:50,19.28332068,-99.13858509,3.28084,,,7355.081789,0.4921268,0.317705063,12,0,15.242,7355.081789,3.28084,0.4921268,0.317705063,0.223694,-0.447388,-6.039738,124.1,0.7,0,0,0,1024,1024,1684,1024,128.6,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7355.081789,3.28084,6,P-GPS,
414500,10/10/2019 18:50,19.28332072,-99.13858545,4.265092,,,7356.066041,0.447388,0.441627311,11,0,15.242,7356.066041,4.265092,0.4921268,0.441627311,0,-0.447388,-6.934514,124.5,-0.3,-0.3,0,0,1024,1024,1684,1024,128.2,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7356.066041,4.265092,6,P-GPS,
414600,10/10/2019 18:50,19.28332079,-99.1385857,5.577428,,,7357.378377,0.447388,0.531971802,11,0,15.242,7357.378377,5.577428,0.4921268,0.531971802,0,-0.447388,-7.82929,124.9,-0.4,-0.9,0,0,1024,1024,1684,1024,128,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7357.378377,5.577428,6,P-GPS,
414700,10/10/2019 18:50,19.28332125,-99.13858569,6.56168,,,7358.362629,0.3131716,0.568520359,12,0,15.242,7358.362629,6.56168,0.4921268,0.568520359,0.223694,-0.223694,-8.724066,125.4,-0.2,-1.7,0,0,1024,1024,1684,1024,127.8,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7358.362629,6.56168,6,P-GPS,
414800,10/10/2019 18:50,19.28332128,-99.13858575,8.2021,,,7360.003049,0.3131716,0.591637158,12,0,15.242,7360.003049,8.2021,0.4921268,0.591637158,0.223694,-0.223694,-9.395148,126.3,-0.2,-2.1,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7360.003049,8.2021,6,P-GPS,
414900,10/10/2019 18:50,19.28332151,-99.13858617,9.514436,,,7361.315385,0.3131716,0.758503961,12,0,15.242,7361.315385,9.514436,0.4921268,0.758503961,0.223694,-0.223694,-9.842536,127.2,-0.1,-1.9,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.814,3.811,3.808,3.809,0,0,2.407,138.11,7361.315385,9.514436,6,P-GPS,
415000,10/10/2019 18:50,19.28332171,-99.1385863,11.154856,,,7362.955805,0.4921268,0.830334672,12,0,15.277,7362.955805,11.154856,0.4921268,0.830334672,0.447388,-0.223694,-10.289924,127.8,-0.9,-1.3,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7362.955805,11.154856,6,P-GPS,
415100,10/10/2019 18:50,19.28332153,-99.13858695,12.467192,,,7364.268141,0.4921268,1.010977723,11,0,15.277,7364.268141,12.467192,0.4921268,1.010977723,0.223694,-0.447388,-10.513618,128.1,-1.7,0,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7364.268141,12.467192,6,P-GPS,
415200,10/10/2019 18:50,19.28332166,-99.13858718,14.107612,,,7365.908561,0.4921268,1.100856334,11,0,15.277,7365.908561,14.107612,0.4921268,1.100856334,0.223694,-0.447388,-10.513618,128.4,-1.9,1.1,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7365.908561,14.107612,6,P-GPS,
415300,10/10/2019 18:50,19.28332207,-99.13858754,15.748032,,,7367.548981,0.4921268,1.273471169,11,0,15.277,7367.548981,15.748032,0.4921268,1.273471169,0.223694,-0.447388,-11.408394,128.6,-2.8,0.2,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7367.548981,15.748032,6,P-GPS,
415400,10/10/2019 18:50,19.28332173,-99.13858809,17.388452,,,7369.189401,0.447388,1.408782853,11,0,15.277,7369.189401,17.388452,0.4921268,1.408782853,0,-0.447388,-11.408394,128.8,-4,-0.6,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7369.189401,17.388452,6,P-GPS,
415500,10/10/2019 18:50,19.2833221,-99.13858839,19.356956,,,7371.157905,0.447388,1.547116191,12,0,15.277,7371.157905,19.356956,0.4921268,1.547116191,0,-0.447388,-11.1847,129,-5.4,-2,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7371.157905,19.356956,6,P-GPS,
415600,10/10/2019 18:50,19.28332218,-99.13858859,20.997376,,,7372.798325,0.223694,1.620974461,12,0,15.277,7372.798325,20.997376,0.4921268,1.620974461,0,-0.223694,-10.961006,129.1,-5.3,-1.7,0,0,1024,1024,1684,1024,127.7,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7372.798325,20.997376,6,P-GPS,
415700,10/10/2019 18:50,19.2833225,-99.13858908,22.96588,,,7374.766829,0.223694,1.821423943,12,0,15.277,7374.766829,22.96588,0.4921268,1.821423943,0,-0.223694,-10.961006,129.3,-5.1,-1.6,0,0,1024,1024,1684,1024,127.8,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7374.766829,22.96588,6,P-GPS,
415800,10/10/2019 18:50,19.28332254,-99.13858921,24.6063,,,7376.407249,0.223694,1.869524338,12,0,15.277,7376.407249,24.6063,0.4921268,1.869524338,0,-0.223694,-10.961006,129.5,-4.9,-0.7,0,0,1024,1024,1684,1024,127.8,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7376.407249,24.6063,6,P-GPS,
415900,10/10/2019 18:50,19.28332324,-99.13858938,26.24672,,,7378.047669,0.223694,2.028881299,12,0,15.277,7378.047669,26.24672,0.4921268,2.028881299,0,-0.223694,-10.737312,129.6,-4.7,-0.2,0,0,1024,1024,1684,1024,127.9,-37.6,50,3.825,3.821,3.816,3.819,0,0,1.361,138.11,7378.047669,26.24672,6,P-GPS,
416000,10/10/2019 18:50,19.28332341,-99.13858957,27.88714,,,7379.688089,0,2.118038126,12,0,14.711,7379.688089,27.88714,0.4921268,2.118038126,0,0,-10.961006,129.5,-5.1,0.2,0,0,1024,1024,1684,1024,127.9,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7379.688089,27.88714,6,P-GPS,
416100,10/10/2019 18:50,19.28332372,-99.13858976,29.855644,,,7381.656593,0,2.229320937,12,0,14.711,7381.656593,29.855644,0.4921268,2.229320937,0,0,-11.1847,129.2,-5.6,-0.4,0,0,1024,1024,1684,1024,128,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7381.656593,29.855644,6,P-GPS,
416200,10/10/2019 18:50,19.28332373,-99.13858977,31.496064,,,7383.297013,0,2.23390099,12,0,14.711,7383.297013,31.496064,0.4921268,2.23390099,0,0,-10.737312,129.4,-6.6,-1.7,0,0,1024,1024,1684,1024,128,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7383.297013,31.496064,6,P-GPS,
416300,10/10/2019 18:50,19.28332428,-99.13858986,33.136484,,,7384.937433,0.223694,2.366427241,12,0,14.711,7384.937433,33.136484,0.4921268,2.366427241,0,0.223694,-10.513618,129.5,-6.5,-1.7,0,0,1024,1024,1684,1024,128.1,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7384.937433,33.136484,6,P-GPS,
416400,10/10/2019 18:50,19.28332432,-99.13858968,34.776904,,,7386.577853,0.447388,2.324261885,12,0,14.711,7386.577853,34.776904,0.4921268,2.366427241,0,0.447388,-9.842536,129.5,-6.6,0.2,0,0,1024,1024,1684,1024,128.1,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7386.577853,34.776904,6,P-GPS,
416500,10/10/2019 18:50,19.28332463,-99.13858944,36.08924,,,7387.890189,0.447388,2.324383276,12,0,14.711,7387.890189,36.08924,0.4921268,2.366427241,0,0.447388,-9.395148,129.6,-6.4,1.6,0,0,1024,1024,1684,1024,128.1,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7387.890189,36.08924,6,P-GPS,
416600,10/10/2019 18:50,19.28332487,-99.13858919,37.72966,,,7389.530609,0.671082,2.316834064,12,0,14.711,7389.530609,37.72966,0.671082,2.366427241,0,0.671082,-9.171454,129.8,-5.8,2.7,0,0,1024,1024,1684,1024,128.2,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7389.530609,37.72966,6,P-GPS,
416700,10/10/2019 18:50,19.28332487,-99.13858876,39.041996,,,7390.842945,0.671082,2.206729073,13,0,14.711,7390.842945,39.041996,0.671082,2.366427241,0,0.671082,-9.171454,130.1,-4.7,3.7,0,0,1024,1024,1684,1024,128.3,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7390.842945,39.041996,6,P-GPS,
416800,10/10/2019 18:50,19.28332475,-99.13858844,40.354332,,,7392.155281,0.7158208,2.099977101,13,0,14.711,7392.155281,40.354332,0.7158208,2.366427241,-0.223694,0.671082,-8.724066,130.5,-3.3,4.1,0,0,1024,1024,1684,1024,128.4,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7392.155281,40.354332,6,P-GPS,
416900,10/10/2019 18:50,19.28332485,-99.13858806,41.666668,,,7393.467617,0.4921268,2.035187073,13,0,14.711,7393.467617,41.666668,0.7158208,2.366427241,-0.223694,0.447388,-8.724066,131,-1.1,3.5,0,0,1024,1024,1684,1024,128.5,-37.6,50,3.676,3.699,3.676,3.659,0,0,7.971,138.11,7393.467617,41.666668,6,P-GPS,
417000,10/10/2019 18:50,19.28332472,-99.1385878,42.979004,,,7394.779953,0.4921268,1.94155518,13,0,14.097,7394.779953,42.979004,0.7158208,2.366427241,-0.223694,0.447388,-8.500372,131.2,0.2,2.6,0,0,1024,1024,1684,1024,128.6,-37.6,50,3.511,3.522,3.526,3.539,0,0,25.219,138.11,7394.779953,42.979004,6,P-GPS,
417100,10/10/2019 18:50,19.28332452,-99.13858765,44.29134,,,7396.092289,0.447388,1.85476712,14,0,14.097,7396.092289,44.29134,0.7158208,2.366427241,0,0.447388,-8.500372,130.9,-0.2,2,0,0,1024,1024,1684,1024,128.8,-37.6,50,3.511,3.522,3.526,3.539,0,0,25.219,138.11,7396.092289,44.29134,6,P-GPS,
